created_at,updated_at,extras,id,name,parent_id,jurisdiction_id,classification,sources,links,other_names
2018-06-19 20:04:16.342217+00:00,2020-04-29 05:07:05.191229+00:00,{},ocd-organization/76120f9a-2982-4cc5-a6e2-de7401fa0d38,House,ocd-organization/52332da7-9146-412e-bf64-a291e2757b63,ocd-jurisdiction/country:us/state:il/government,lower,[],[],[]
2024-05-29 00:29:54.560742+00:00,2025-03-29 02:58:55.589935+00:00,{},ocd-organization/a35d6e16-301f-4bcc-be10-b5ce96ca84ac,Pensions,ocd-organization/20782ae5-cc22-4470-846b-fd9788ad3db7,ocd-jurisdiction/country:us/state:il/government,committee,"[{'url': 'https://www.ilga.gov/senate/committees/members.asp?CommitteeID=3130', 'note': ''}]","[{'url': 'https://www.ilga.gov/senate/committees/members.asp?CommitteeID=2965', 'note': 'homepage'}, {'url': 'https://www.ilga.gov/senate/committees/members.asp?CommitteeID=3130', 'note': ''}]","[{'name': 'Pensions', 'end_date': '', 'start_date': ''}, {'name': 'Pensions Special', 'end_date': '', 'start_date': ''}, {'name': 'Senate Committee on Pensions', 'end_date': '', 'start_date': ''}, {'name': 'Senate Committee on Pensions Special', 'end_date': '', 'start_date': ''}, {'name': 'Senate Pensions', 'end_date': '', 'start_date': ''}, {'name': 'Senate Pensions Committee', 'end_date': '', 'start_date': ''}, {'name': 'Senate Pensions Special', 'end_date': '', 'start_date': ''}, {'name': 'Senate Pensions Special Committee', 'end_date': '', 'start_date': ''}]"
2023-02-15 00:38:08.872062+00:00,2025-04-05 02:44:44.639140+00:00,{},ocd-organization/6f0f2540-832c-4aea-a475-d9e90fe14f56,Transportation,ocd-organization/20782ae5-cc22-4470-846b-fd9788ad3db7,ocd-jurisdiction/country:us/state:il/government,committee,"[{'url': 'https://www.ilga.gov/senate/committees/default.asp', 'note': 'homepage'}, {'url': 'https://www.ilga.gov/senate/committees/members.asp?CommitteeID=2909', 'note': ''}, {'url': 'https://www.ilga.gov/senate/committees/members.asp?CommitteeID=3079', 'note': ''}]","[{'url': 'https://www.ilga.gov/senate/committees/default.asp', 'note': ''}, {'url': 'https://www.ilga.gov/senate/committees/members.asp?CommitteeID=2909', 'note': 'homepage'}, {'url': 'https://www.ilga.gov/senate/committees/members.asp?CommitteeID=3079', 'note': ''}]","[{'name': 'Senate Committee on Transportation', 'end_date': '', 'start_date': ''}, {'name': 'Senate Transportation', 'end_date': '', 'start_date': ''}, {'name': 'Senate Transportation Committee', 'end_date': '', 'start_date': ''}]"
2025-02-21 16:24:58.293026+00:00,2025-04-05 02:44:46.023510+00:00,{},ocd-organization/218998f3-3346-4100-984f-b80575c0f87b,Child Welfare,ocd-organization/20782ae5-cc22-4470-846b-fd9788ad3db7,ocd-jurisdiction/country:us/state:il/government,committee,"[{'url': 'https://www.ilga.gov/senate/committees/members.asp?CommitteeID=3127', 'note': ''}]","[{'url': 'https://www.ilga.gov/senate/committees/members.asp?CommitteeID=3127', 'note': ''}]","[{'name': 'Senate Child Welfare', 'end_date': '', 'start_date': ''}, {'name': 'Senate Child Welfare Committee', 'end_date': '', 'start_date': ''}, {'name': 'Senate Committee on Child Welfare', 'end_date': '', 'start_date': ''}]"
2025-02-21 16:24:58.401604+00:00,2025-04-05 02:44:46.659277+00:00,{},ocd-organization/2f46afaf-08c8-4c7e-b071-1232a167e39d,Commerce,ocd-organization/20782ae5-cc22-4470-846b-fd9788ad3db7,ocd-jurisdiction/country:us/state:il/government,committee,"[{'url': 'https://www.ilga.gov/senate/committees/members.asp?CommitteeID=3128', 'note': ''}]","[{'url': 'https://www.ilga.gov/senate/committees/members.asp?CommitteeID=3128', 'note': ''}]","[{'name': 'Senate Commerce', 'end_date': '', 'start_date': ''}, {'name': 'Senate Commerce Committee', 'end_date': '', 'start_date': ''}, {'name': 'Senate Committee on Commerce', 'end_date': '', 'start_date': ''}]"
2018-06-19 20:04:16.333559+00:00,2020-04-29 05:07:05.486006+00:00,{},ocd-organization/20782ae5-cc22-4470-846b-fd9788ad3db7,Senate,ocd-organization/52332da7-9146-412e-bf64-a291e2757b63,ocd-jurisdiction/country:us/state:il/government,upper,[],[],[]
2023-02-15 00:38:04.420172+00:00,2025-02-21 16:24:57.508299+00:00,{},ocd-organization/c31abd6e-c6ae-4be8-b723-7ec9fa58c259,Revenue,ocd-organization/20782ae5-cc22-4470-846b-fd9788ad3db7,ocd-jurisdiction/country:us/state:il/government,committee,"[{'url': 'https://www.ilga.gov/senate/committees/default.asp', 'note': 'homepage'}, {'url': 'https://www.ilga.gov/senate/committees/members.asp?CommitteeID=2908', 'note': ''}, {'url': 'https://www.ilga.gov/senate/committees/members.asp?CommitteeID=3078', 'note': ''}]","[{'url': 'https://www.ilga.gov/senate/committees/default.asp', 'note': ''}, {'url': 'https://www.ilga.gov/senate/committees/members.asp?CommitteeID=2908', 'note': 'homepage'}, {'url': 'https://www.ilga.gov/senate/committees/members.asp?CommitteeID=3078', 'note': ''}]","[{'name': 'Senate Committee on Revenue', 'end_date': '', 'start_date': ''}, {'name': 'Senate Revenue', 'end_date': '', 'start_date': ''}, {'name': 'Senate Revenue Committee', 'end_date': '', 'start_date': ''}]"
2025-02-21 16:24:57.528916+00:00,2025-02-28 22:56:33.047609+00:00,{},ocd-organization/3a6bea83-6039-40cc-8535-f27f60a7d078,Criminal Law,ocd-organization/20782ae5-cc22-4470-846b-fd9788ad3db7,ocd-jurisdiction/country:us/state:il/government,committee,"[{'url': 'https://www.ilga.gov/senate/committees/members.asp?CommitteeID=3131', 'note': ''}]","[{'url': 'https://www.ilga.gov/senate/committees/members.asp?CommitteeID=3131', 'note': ''}]","[{'name': 'Senate Committee on Criminal Law', 'end_date': '', 'start_date': ''}, {'name': 'Senate Criminal Law', 'end_date': '', 'start_date': ''}, {'name': 'Senate Criminal Law Committee', 'end_date': '', 'start_date': ''}]"
2025-02-21 16:24:55.149771+00:00,2025-02-28 22:56:33.997268+00:00,{},ocd-organization/36124647-282f-4308-8ce7-d3199c8a64b3,"International Relations, Tourism and Trade",ocd-organization/76120f9a-2982-4cc5-a6e2-de7401fa0d38,ocd-jurisdiction/country:us/state:il/government,committee,"[{'url': 'https://www.ilga.gov/house/committees/members.asp?CommitteeID=3135&GA=104', 'note': ''}]","[{'url': 'https://www.ilga.gov/house/committees/members.asp?CommitteeID=3135&GA=104', 'note': ''}]","[{'name': 'House Committee on International Relations, Tourism and Trade', 'end_date': '', 'start_date': ''}, {'name': 'House International Relations, Tourism and Trade', 'end_date': '', 'start_date': ''}, {'name': 'House International Relations, Tourism and Trade Committee', 'end_date': '', 'start_date': ''}]"
2025-02-21 16:24:56.019616+00:00,2025-02-28 22:56:34.108203+00:00,{},ocd-organization/c3e4b50a-9c69-423d-9422-fd1add832c88,Appropriations: Pensions and Personnel,ocd-organization/76120f9a-2982-4cc5-a6e2-de7401fa0d38,ocd-jurisdiction/country:us/state:il/government,committee,"[{'url': 'https://www.ilga.gov/house/committees/members.asp?CommitteeID=3133&GA=104', 'note': ''}]","[{'url': 'https://www.ilga.gov/house/committees/members.asp?CommitteeID=3133&GA=104', 'note': ''}]","[{'name': 'House Appropriations: Pensions and Personnel', 'end_date': '', 'start_date': ''}, {'name': 'House Appropriations: Pensions and Personnel Committee', 'end_date': '', 'start_date': ''}, {'name': 'House Committee on Appropriations: Pensions and Personnel', 'end_date': '', 'start_date': ''}]"
2023-02-15 00:38:07.737305+00:00,2025-02-21 16:24:57.607691+00:00,{},ocd-organization/a70c04e0-f599-46b2-969a-049d9adfa9a5,Public Health,ocd-organization/20782ae5-cc22-4470-846b-fd9788ad3db7,ocd-jurisdiction/country:us/state:il/government,committee,"[{'url': 'https://www.ilga.gov/senate/committees/default.asp', 'note': 'homepage'}, {'url': 'https://www.ilga.gov/senate/committees/members.asp?CommitteeID=2962', 'note': ''}, {'url': 'https://www.ilga.gov/senate/committees/members.asp?CommitteeID=3119', 'note': ''}]","[{'url': 'https://www.ilga.gov/senate/committees/default.asp', 'note': ''}, {'url': 'https://www.ilga.gov/senate/committees/members.asp?CommitteeID=2962', 'note': 'homepage'}, {'url': 'https://www.ilga.gov/senate/committees/members.asp?CommitteeID=3119', 'note': ''}]","[{'name': 'Senate Committee on Public Health', 'end_date': '', 'start_date': ''}, {'name': 'Senate Public Health', 'end_date': '', 'start_date': ''}, {'name': 'Senate Public Health Committee', 'end_date': '', 'start_date': ''}]"
2025-02-21 16:24:57.675968+00:00,2025-04-05 02:44:45.327693+00:00,{},ocd-organization/59bc0755-dbf3-4bab-80ed-cea0e6bdd015,Consumer Protection,ocd-organization/20782ae5-cc22-4470-846b-fd9788ad3db7,ocd-jurisdiction/country:us/state:il/government,committee,"[{'url': 'https://www.ilga.gov/senate/committees/members.asp?CommitteeID=3129', 'note': ''}]","[{'url': 'https://www.ilga.gov/senate/committees/members.asp?CommitteeID=3129', 'note': ''}]","[{'name': 'Senate Committee on Consumer Protection', 'end_date': '', 'start_date': ''}, {'name': 'Senate Consumer Protection', 'end_date': '', 'start_date': ''}, {'name': 'Senate Consumer Protection Committee', 'end_date': '', 'start_date': ''}]"
2023-02-15 00:38:05.806843+00:00,2025-02-21 16:24:57.836584+00:00,{},ocd-organization/a8ee72ac-a8a6-4085-b583-d2030f3187de,Financial Institutions,ocd-organization/20782ae5-cc22-4470-846b-fd9788ad3db7,ocd-jurisdiction/country:us/state:il/government,committee,"[{'url': 'https://www.ilga.gov/senate/committees/default.asp', 'note': 'homepage'}, {'url': 'https://www.ilga.gov/senate/committees/members.asp?CommitteeID=2903', 'note': ''}, {'url': 'https://www.ilga.gov/senate/committees/members.asp?CommitteeID=3073', 'note': ''}]","[{'url': 'https://www.ilga.gov/senate/committees/default.asp', 'note': ''}, {'url': 'https://www.ilga.gov/senate/committees/members.asp?CommitteeID=2903', 'note': 'homepage'}, {'url': 'https://www.ilga.gov/senate/committees/members.asp?CommitteeID=3073', 'note': ''}]","[{'name': 'Senate Committee on Financial Institutions', 'end_date': '', 'start_date': ''}, {'name': 'Senate Financial Institutions', 'end_date': '', 'start_date': ''}, {'name': 'Senate Financial Institutions Committee', 'end_date': '', 'start_date': ''}]"
2023-02-15 00:38:10.532406+00:00,2025-02-21 16:24:57.884064+00:00,{},ocd-organization/96c39c15-dd2d-4b3e-98be-2e591726c950,Appropriations,ocd-organization/20782ae5-cc22-4470-846b-fd9788ad3db7,ocd-jurisdiction/country:us/state:il/government,committee,"[{'url': 'https://www.ilga.gov/senate/committees/default.asp', 'note': 'homepage'}, {'url': 'https://www.ilga.gov/senate/committees/members.asp?CommitteeID=2942', 'note': ''}, {'url': 'https://www.ilga.gov/senate/committees/members.asp?CommitteeID=3108', 'note': ''}]","[{'url': 'https://www.ilga.gov/senate/committees/default.asp', 'note': ''}, {'url': 'https://www.ilga.gov/senate/committees/members.asp?CommitteeID=2942', 'note': 'homepage'}, {'url': 'https://www.ilga.gov/senate/committees/members.asp?CommitteeID=3108', 'note': ''}]","[{'name': 'Senate Appropriations', 'end_date': '', 'start_date': ''}, {'name': 'Senate Appropriations Committee', 'end_date': '', 'start_date': ''}, {'name': 'Senate Committee on Appropriations', 'end_date': '', 'start_date': ''}]"
2023-02-15 00:38:06.363720+00:00,2025-02-21 16:24:57.941088+00:00,{},ocd-organization/b8211b06-4d5d-4822-bcb9-f9b2ed7db170,Licensed Activities,ocd-organization/20782ae5-cc22-4470-846b-fd9788ad3db7,ocd-jurisdiction/country:us/state:il/government,committee,"[{'url': 'https://www.ilga.gov/senate/committees/default.asp', 'note': 'homepage'}, {'url': 'https://www.ilga.gov/senate/committees/members.asp?CommitteeID=2907', 'note': ''}, {'url': 'https://www.ilga.gov/senate/committees/members.asp?CommitteeID=3077', 'note': ''}]","[{'url': 'https://www.ilga.gov/senate/committees/default.asp', 'note': ''}, {'url': 'https://www.ilga.gov/senate/committees/members.asp?CommitteeID=2907', 'note': 'homepage'}, {'url': 'https://www.ilga.gov/senate/committees/members.asp?CommitteeID=3077', 'note': ''}]","[{'name': 'Senate Committee on Licensed Activities', 'end_date': '', 'start_date': ''}, {'name': 'Senate Licensed Activities', 'end_date': '', 'start_date': ''}, {'name': 'Senate Licensed Activities Committee', 'end_date': '', 'start_date': ''}]"
2024-05-29 00:29:54.983606+00:00,2025-02-21 16:24:58.046518+00:00,{},ocd-organization/1c8c6963-4041-404c-8510-4863910489e1,Appropriations-Health and Human Services,ocd-organization/20782ae5-cc22-4470-846b-fd9788ad3db7,ocd-jurisdiction/country:us/state:il/government,committee,"[{'url': 'https://www.ilga.gov/senate/committees/members.asp?CommitteeID=2966', 'note': ''}, {'url': 'https://www.ilga.gov/senate/committees/members.asp?CommitteeID=3121', 'note': ''}]","[{'url': 'https://www.ilga.gov/senate/committees/members.asp?CommitteeID=2966', 'note': 'homepage'}, {'url': 'https://www.ilga.gov/senate/committees/members.asp?CommitteeID=3121', 'note': ''}]","[{'name': 'Senate Appropriations-Health and Human Services', 'end_date': '', 'start_date': ''}, {'name': 'Senate Appropriations-Health and Human Services Committee', 'end_date': '', 'start_date': ''}, {'name': 'Senate Committee on Appropriations-Health and Human Services', 'end_date': '', 'start_date': ''}]"
2018-06-19 20:04:16.319367+00:00,2018-06-19 20:04:16.319390+00:00,{},ocd-organization/52332da7-9146-412e-bf64-a291e2757b63,Illinois General Assembly,,ocd-jurisdiction/country:us/state:il/government,legislature,[],[],[]
2023-02-15 00:38:11.930667+00:00,2025-02-21 16:24:58.119036+00:00,{},ocd-organization/9f563e13-71fb-4663-b854-e23d4557ea57,Higher Education,ocd-organization/20782ae5-cc22-4470-846b-fd9788ad3db7,ocd-jurisdiction/country:us/state:il/government,committee,"[{'url': 'https://www.ilga.gov/senate/committees/default.asp', 'note': 'homepage'}, {'url': 'https://www.ilga.gov/senate/committees/members.asp?CommitteeID=2913', 'note': ''}, {'url': 'https://www.ilga.gov/senate/committees/members.asp?CommitteeID=3083', 'note': ''}]","[{'url': 'https://www.ilga.gov/senate/committees/default.asp', 'note': ''}, {'url': 'https://www.ilga.gov/senate/committees/members.asp?CommitteeID=2913', 'note': 'homepage'}, {'url': 'https://www.ilga.gov/senate/committees/members.asp?CommitteeID=3083', 'note': ''}]","[{'name': 'Senate Committee on Higher Education', 'end_date': '', 'start_date': ''}, {'name': 'Senate Higher Education', 'end_date': '', 'start_date': ''}, {'name': 'Senate Higher Education Committee', 'end_date': '', 'start_date': ''}]"
2023-02-15 00:38:11.643258+00:00,2025-02-21 16:24:58.160468+00:00,{},ocd-organization/3bcfcc8e-7bfe-4f1c-a056-64f981084c2b,Veterans Affairs,ocd-organization/20782ae5-cc22-4470-846b-fd9788ad3db7,ocd-jurisdiction/country:us/state:il/government,committee,"[{'url': 'https://www.ilga.gov/senate/committees/default.asp', 'note': 'homepage'}, {'url': 'https://www.ilga.gov/senate/committees/members.asp?CommitteeID=2932', 'note': ''}, {'url': 'https://www.ilga.gov/senate/committees/members.asp?CommitteeID=3099', 'note': ''}]","[{'url': 'https://www.ilga.gov/senate/committees/default.asp', 'note': ''}, {'url': 'https://www.ilga.gov/senate/committees/members.asp?CommitteeID=2932', 'note': 'homepage'}, {'url': 'https://www.ilga.gov/senate/committees/members.asp?CommitteeID=3099', 'note': ''}]","[{'name': 'Senate Committee on Veterans Affairs', 'end_date': '', 'start_date': ''}, {'name': 'Senate Veterans Affairs', 'end_date': '', 'start_date': ''}, {'name': 'Senate Veterans Affairs Committee', 'end_date': '', 'start_date': ''}]"
2023-02-15 00:38:08.285911+00:00,2025-02-21 16:24:58.250092+00:00,{},ocd-organization/3ba9bf65-03ec-4cdb-abe3-9d54518bb75b,Health and Human Services,ocd-organization/20782ae5-cc22-4470-846b-fd9788ad3db7,ocd-jurisdiction/country:us/state:il/government,committee,"[{'url': 'https://www.ilga.gov/senate/committees/default.asp', 'note': 'homepage'}, {'url': 'https://www.ilga.gov/senate/committees/members.asp?CommitteeID=2961', 'note': ''}, {'url': 'https://www.ilga.gov/senate/committees/members.asp?CommitteeID=3118', 'note': ''}]","[{'url': 'https://www.ilga.gov/senate/committees/default.asp', 'note': ''}, {'url': 'https://www.ilga.gov/senate/committees/members.asp?CommitteeID=2961', 'note': 'homepage'}, {'url': 'https://www.ilga.gov/senate/committees/members.asp?CommitteeID=3118', 'note': ''}]","[{'name': 'Senate Committee on Health and Human Services', 'end_date': '', 'start_date': ''}, {'name': 'Senate Health and Human Services', 'end_date': '', 'start_date': ''}, {'name': 'Senate Health and Human Services Committee', 'end_date': '', 'start_date': ''}]"
2020-08-03 17:47:35.465874+00:00,2020-08-03 17:47:35.465888+00:00,{},ocd-organization/1cc0938a-ec95-595c-ada8-3c9379af4704,Office of the Governor,,ocd-jurisdiction/country:us/state:il/government,executive,[],[],[]
2023-02-15 00:38:09.424183+00:00,2025-02-21 16:24:58.272934+00:00,{},ocd-organization/c0e0f5aa-b190-47ed-a37c-2bcb4609f840,Executive Appointments,ocd-organization/20782ae5-cc22-4470-846b-fd9788ad3db7,ocd-jurisdiction/country:us/state:il/government,committee,"[{'url': 'https://www.ilga.gov/senate/committees/default.asp', 'note': 'homepage'}, {'url': 'https://www.ilga.gov/senate/committees/members.asp?CommitteeID=2901', 'note': ''}, {'url': 'https://www.ilga.gov/senate/committees/members.asp?CommitteeID=3071', 'note': ''}]","[{'url': 'https://www.ilga.gov/senate/committees/default.asp', 'note': ''}, {'url': 'https://www.ilga.gov/senate/committees/members.asp?CommitteeID=2901', 'note': 'homepage'}, {'url': 'https://www.ilga.gov/senate/committees/members.asp?CommitteeID=3071', 'note': ''}]","[{'name': 'Senate Committee on Executive Appointments', 'end_date': '', 'start_date': ''}, {'name': 'Senate Executive Appointments', 'end_date': '', 'start_date': ''}, {'name': 'Senate Executive Appointments Committee', 'end_date': '', 'start_date': ''}]"
2023-02-15 00:38:09.698625+00:00,2025-02-21 16:24:58.462757+00:00,{},ocd-organization/0c8fa931-94b6-4f3b-85b1-1e8ab5a7e583,Assignments,ocd-organization/20782ae5-cc22-4470-846b-fd9788ad3db7,ocd-jurisdiction/country:us/state:il/government,committee,"[{'url': 'https://www.ilga.gov/senate/committees/default.asp', 'note': 'homepage'}, {'url': 'https://www.ilga.gov/senate/committees/members.asp?CommitteeID=2917', 'note': ''}, {'url': 'https://www.ilga.gov/senate/committees/members.asp?CommitteeID=3086', 'note': ''}]","[{'url': 'https://www.ilga.gov/senate/committees/default.asp', 'note': ''}, {'url': 'https://www.ilga.gov/senate/committees/members.asp?CommitteeID=2917', 'note': 'homepage'}, {'url': 'https://www.ilga.gov/senate/committees/members.asp?CommitteeID=3086', 'note': ''}]","[{'name': 'Senate Assignments', 'end_date': '', 'start_date': ''}, {'name': 'Senate Assignments Committee', 'end_date': '', 'start_date': ''}, {'name': 'Senate Committee on Assignments', 'end_date': '', 'start_date': ''}]"
2023-02-15 00:38:10.808176+00:00,2025-02-21 16:24:58.510223+00:00,{},ocd-organization/8515d62e-47f6-4af2-9a95-98c00d81f3f7,State Government,ocd-organization/20782ae5-cc22-4470-846b-fd9788ad3db7,ocd-jurisdiction/country:us/state:il/government,committee,"[{'url': 'https://www.ilga.gov/senate/committees/default.asp', 'note': 'homepage'}, {'url': 'https://www.ilga.gov/senate/committees/members.asp?CommitteeID=2904', 'note': ''}, {'url': 'https://www.ilga.gov/senate/committees/members.asp?CommitteeID=3074', 'note': ''}]","[{'url': 'https://www.ilga.gov/senate/committees/default.asp', 'note': ''}, {'url': 'https://www.ilga.gov/senate/committees/members.asp?CommitteeID=2904', 'note': 'homepage'}, {'url': 'https://www.ilga.gov/senate/committees/members.asp?CommitteeID=3074', 'note': ''}]","[{'name': 'Senate Committee on State Government', 'end_date': '', 'start_date': ''}, {'name': 'Senate State Government', 'end_date': '', 'start_date': ''}, {'name': 'Senate State Government Committee', 'end_date': '', 'start_date': ''}]"
2023-02-15 00:38:12.250460+00:00,2025-02-21 16:24:56.462074+00:00,{},ocd-organization/7e449b6e-e0e5-4956-a0b3-d1e3cd45e7e0,Financial Institutions and Licensing,ocd-organization/76120f9a-2982-4cc5-a6e2-de7401fa0d38,ocd-jurisdiction/country:us/state:il/government,committee,"[{'url': 'https://www.ilga.gov/house/committees/default.asp', 'note': 'homepage'}, {'url': 'https://www.ilga.gov/house/committees/members.asp?CommitteeID=2888&GA=103', 'note': ''}, {'url': 'https://www.ilga.gov/house/committees/members.asp?CommitteeID=3058&GA=104', 'note': ''}]","[{'url': 'https://www.ilga.gov/house/committees/default.asp', 'note': ''}, {'url': 'https://www.ilga.gov/house/committees/members.asp?CommitteeID=2888&GA=103', 'note': 'homepage'}, {'url': 'https://www.ilga.gov/house/committees/members.asp?CommitteeID=3058&GA=104', 'note': ''}]","[{'name': 'House Committee on Financial Institutions and Licensing', 'end_date': '', 'start_date': ''}, {'name': 'House Financial Institutions and Licensing', 'end_date': '', 'start_date': ''}, {'name': 'House Financial Institutions and Licensing Committee', 'end_date': '', 'start_date': ''}]"
2023-02-15 00:38:04.698462+00:00,2025-02-21 16:24:58.548950+00:00,{},ocd-organization/eebe2944-9538-40c4-b489-5798547f39ea,Labor,ocd-organization/20782ae5-cc22-4470-846b-fd9788ad3db7,ocd-jurisdiction/country:us/state:il/government,committee,"[{'url': 'https://www.ilga.gov/senate/committees/default.asp', 'note': 'homepage'}, {'url': 'https://www.ilga.gov/senate/committees/members.asp?CommitteeID=2914', 'note': ''}, {'url': 'https://www.ilga.gov/senate/committees/members.asp?CommitteeID=3084', 'note': ''}]","[{'url': 'https://www.ilga.gov/senate/committees/default.asp', 'note': ''}, {'url': 'https://www.ilga.gov/senate/committees/members.asp?CommitteeID=2914', 'note': 'homepage'}, {'url': 'https://www.ilga.gov/senate/committees/members.asp?CommitteeID=3084', 'note': ''}]","[{'name': 'Senate Committee on Labor', 'end_date': '', 'start_date': ''}, {'name': 'Senate Labor', 'end_date': '', 'start_date': ''}, {'name': 'Senate Labor Committee', 'end_date': '', 'start_date': ''}]"
2023-02-15 00:38:04.974480+00:00,2025-02-21 16:24:58.586962+00:00,{},ocd-organization/f71fe8bf-b40c-4e4b-88e3-4d1894a8ce9b,Appropriations-Education,ocd-organization/20782ae5-cc22-4470-846b-fd9788ad3db7,ocd-jurisdiction/country:us/state:il/government,committee,"[{'url': 'https://www.ilga.gov/senate/committees/default.asp', 'note': 'homepage'}, {'url': 'https://www.ilga.gov/senate/committees/members.asp?CommitteeID=2959', 'note': ''}, {'url': 'https://www.ilga.gov/senate/committees/members.asp?CommitteeID=3116', 'note': ''}]","[{'url': 'https://www.ilga.gov/senate/committees/default.asp', 'note': ''}, {'url': 'https://www.ilga.gov/senate/committees/members.asp?CommitteeID=2959', 'note': 'homepage'}, {'url': 'https://www.ilga.gov/senate/committees/members.asp?CommitteeID=3116', 'note': ''}]","[{'name': 'Senate Appropriations-Education', 'end_date': '', 'start_date': ''}, {'name': 'Senate Appropriations-Education Committee', 'end_date': '', 'start_date': ''}, {'name': 'Senate Committee on Appropriations-Education', 'end_date': '', 'start_date': ''}]"
2024-05-29 00:29:56.416597+00:00,2025-07-16 20:48:41.930348+00:00,{},ocd-organization/657d5e59-2a4e-4675-b9d9-0406d0cd8746,Appropriations-Public Safety and Infrastructure,ocd-organization/20782ae5-cc22-4470-846b-fd9788ad3db7,ocd-jurisdiction/country:us/state:il/government,committee,"[{'url': 'https://www.ilga.gov/senate/committees/members.asp?CommitteeID=2967', 'note': ''}, {'url': 'https://www.ilga.gov/senate/committees/members.asp?CommitteeID=3122', 'note': ''}]","[{'url': 'https://www.ilga.gov/senate/committees/members.asp?CommitteeID=2967', 'note': 'homepage'}, {'url': 'https://www.ilga.gov/senate/committees/members.asp?CommitteeID=3122', 'note': ''}]","[{'name': 'Senate Appropriations-Public Safety and Infrastructure', 'end_date': '', 'start_date': ''}, {'name': 'Senate Appropriations-Public Safety and Infrastructure Committee', 'end_date': '', 'start_date': ''}, {'name': 'Senate Committee on Appropriations-Public Safety and Infrastructure', 'end_date': '', 'start_date': ''}]"
2023-02-15 00:38:10.254151+00:00,2025-02-21 16:24:58.666015+00:00,{},ocd-organization/110f79bb-27f4-462d-9c57-59aeecfb63a0,Agriculture,ocd-organization/20782ae5-cc22-4470-846b-fd9788ad3db7,ocd-jurisdiction/country:us/state:il/government,committee,"[{'url': 'https://www.ilga.gov/senate/committees/default.asp', 'note': 'homepage'}, {'url': 'https://www.ilga.gov/senate/committees/members.asp?CommitteeID=2899', 'note': ''}, {'url': 'https://www.ilga.gov/senate/committees/members.asp?CommitteeID=3069', 'note': ''}]","[{'url': 'https://www.ilga.gov/senate/committees/default.asp', 'note': ''}, {'url': 'https://www.ilga.gov/senate/committees/members.asp?CommitteeID=2899', 'note': 'homepage'}, {'url': 'https://www.ilga.gov/senate/committees/members.asp?CommitteeID=3069', 'note': ''}]","[{'name': 'Senate Agriculture', 'end_date': '', 'start_date': ''}, {'name': 'Senate Agriculture Committee', 'end_date': '', 'start_date': ''}, {'name': 'Senate Committee on Agriculture', 'end_date': '', 'start_date': ''}]"
2023-02-15 00:38:11.354999+00:00,2025-02-21 16:24:58.705017+00:00,{},ocd-organization/716ddc1b-4917-4d41-85df-a0fd5d4220dc,Energy and Public Utilities,ocd-organization/20782ae5-cc22-4470-846b-fd9788ad3db7,ocd-jurisdiction/country:us/state:il/government,committee,"[{'url': 'https://www.ilga.gov/senate/committees/default.asp', 'note': 'homepage'}, {'url': 'https://www.ilga.gov/senate/committees/members.asp?CommitteeID=2919', 'note': ''}, {'url': 'https://www.ilga.gov/senate/committees/members.asp?CommitteeID=3087', 'note': ''}]","[{'url': 'https://www.ilga.gov/senate/committees/default.asp', 'note': ''}, {'url': 'https://www.ilga.gov/senate/committees/members.asp?CommitteeID=2919', 'note': 'homepage'}, {'url': 'https://www.ilga.gov/senate/committees/members.asp?CommitteeID=3087', 'note': ''}]","[{'name': 'Senate Committee on Energy and Public Utilities', 'end_date': '', 'start_date': ''}, {'name': 'Senate Energy and Public Utilities', 'end_date': '', 'start_date': ''}, {'name': 'Senate Energy and Public Utilities Committee', 'end_date': '', 'start_date': ''}]"
2024-05-29 00:30:05.292184+00:00,2025-02-21 16:24:58.762043+00:00,{},ocd-organization/f5a1115c-585d-4f7b-99ed-5c86a5324489,Committee on Administrative Rules,ocd-organization/52332da7-9146-412e-bf64-a291e2757b63,ocd-jurisdiction/country:us/state:il/government,committee,"[{'url': 'https://www.ilga.gov/commission/jcar', 'note': ''}]","[{'url': 'https://www.ilga.gov/commission/jcar', 'note': 'homepage'}]","[{'name': 'Joint Committee on Administrative Rules', 'end_date': '', 'start_date': ''}, {'name': 'Joint Committee on Administrative Rules Committee', 'end_date': '', 'start_date': ''}, {'name': 'Joint Committee on Committee on Administrative Rules', 'end_date': '', 'start_date': ''}]"
2024-05-29 00:29:57.571765+00:00,2025-02-21 16:24:55.718325+00:00,{},ocd-organization/82b471a5-bb3c-4d94-92e5-761ad186248a,"Transportation: Regulation, Roads and Bridges",ocd-organization/76120f9a-2982-4cc5-a6e2-de7401fa0d38,ocd-jurisdiction/country:us/state:il/government,committee,"[{'url': 'https://www.ilga.gov/house/committees/members.asp?CommitteeID=2925&GA=103', 'note': ''}, {'url': 'https://www.ilga.gov/house/committees/members.asp?CommitteeID=3093&GA=104', 'note': ''}]","[{'url': 'https://www.ilga.gov/house/committees/members.asp?CommitteeID=2925&GA=103', 'note': 'homepage'}, {'url': 'https://www.ilga.gov/house/committees/members.asp?CommitteeID=3093&GA=104', 'note': ''}]","[{'name': 'House Committee on Transportation: Regulation, Roads and Bridges', 'end_date': '', 'start_date': ''}, {'name': 'House Transportation: Regulation, Roads and Bridges', 'end_date': '', 'start_date': ''}, {'name': 'House Transportation: Regulation, Roads and Bridges Committee', 'end_date': '', 'start_date': ''}]"
